"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","abs_VP"
"NJ2020","7","1","T0_T3","c_Viruses","VPC","2",53731.3433333335,NA,1,"LM_SR",161194.030000001
"NJ2020","7","1","T0_T6","c_Viruses","VPC","2",220085.287833333,96044.4946378314,0.840024065540778,"LM_SR",1320511.727
"NJ2020","7","1","T0_T9","c_Viruses","VPC","2",64511.7270333335,99562.1410479123,0.173500747973443,"LM_SR",580605.543300001
"NJ2020","7","1","T0_T12","c_Viruses","VPC","2",-5910.44780000003,70408.1023706337,0.00234344787335906,"LM_SR",-70925.3736000003
"NJ2020","7","1","T0_T24","c_Viruses","VPC","2",-27298.5074833334,31106.5053160689,0.161451958749648,"LM_SR",-655164.179600003
"NJ2020","7","1","T0_T3","c_Viruses","VPC","3",46737.74,NA,1,"LM_SR",140213.22
"NJ2020","7","1","T0_T6","c_Viruses","VPC","3",29040.5116666664,10217.4995421602,0.889847059369283,"LM_SR",174243.069999999
"NJ2020","7","1","T0_T9","c_Viruses","VPC","3",18200.4264333331,7749.10373317141,0.73391716328704,"LM_SR",163803.837899998
"NJ2020","7","1","T0_T12","c_Viruses","VPC","3",18942.4306999998,4494.41056569906,0.855514945215095,"LM_SR",227309.168399998
"NJ2020","7","1","T0_T24","c_Viruses","VPC","3",58292.1108749999,11524.7802369654,0.864787959609247,"LM_SR",1399010.661
"NJ2020","1","1","T0_T3","c_Viruses","VPC","1",134925.373,NA,NA,"VPCL_SR",404776.119
"NJ2020","1","1","T0_T6","c_Viruses","VPC","1",134925.373,NA,NA,"VPCL_SR",404776.119
"NJ2020","1","1","T0_T17","c_Viruses","VPC","1",85931.3819545454,NA,NA,"VPCL_SR",811087.419
"NJ2020","1","1","T0_T20","c_Viruses","VPC","1",93908.0108928571,NA,NA,"VPCL_SR",1145245.202
"NJ2020","1","1","T0_T24","c_Viruses","VPC","1",89466.9508888889,NA,NA,"VPCL_SR",1196929.637
"NJ2020","1","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_Viruses","VPC","2",548656.716666666,NA,NA,"VPCL_SR",1645970.15
"NJ2020","1","1","T0_T17","c_Viruses","VPC","2",548656.716666666,NA,NA,"VPCL_SR",1645970.15
"NJ2020","1","1","T0_T20","c_Viruses","VPC","2",548656.716666666,NA,NA,"VPCL_SR",1645970.15
"NJ2020","1","1","T0_T24","c_Viruses","VPC","2",548656.716666666,NA,NA,"VPCL_SR",1645970.15
"NJ2020","1","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T17","c_Viruses","VPC","3",64198.4880909091,NA,NA,"VPCL_SR",706183.369
"NJ2020","1","1","T0_T20","c_Viruses","VPC","3",96789.5217857143,NA,NA,"VPCL_SR",1355053.305
"NJ2020","1","1","T0_T24","c_Viruses","VPC","3",96789.5217857143,NA,NA,"VPCL_SR",1355053.305
"NJ2020","2","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_Viruses","VPC","1",6087846.48,NA,NA,"VPCL_SR",18263539.44
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","1",6087846.48,NA,NA,"VPCL_SR",18263539.44
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","1",6346588.485,NA,NA,"VPCL_SR",38079530.91
"NJ2020","2","1","T0_T24","c_Viruses","VPC","1",6139478.43076923,NA,NA,"VPCL_SR",58505756.92
"NJ2020","2","1","T0_T3","c_Viruses","VPC","2",14498.9366666675,NA,NA,"VPCL_SR",43496.8100000024
"NJ2020","2","1","T0_T6","c_Viruses","VPC","2",14498.9366666675,NA,NA,"VPCL_SR",43496.8100000024
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","2",570927.970507247,NA,NA,"VPCL_SR",13008102.36
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","2",570927.970507247,NA,NA,"VPCL_SR",13008102.36
"NJ2020","2","1","T0_T24","c_Viruses","VPC","2",2482415.78319531,NA,NA,"VPCL_SR",35076972.29
"NJ2020","2","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_Viruses","VPC","3",906609.806666667,NA,NA,"VPCL_SR",2719829.42
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","3",906609.806666667,NA,NA,"VPCL_SR",2719829.42
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","3",1550639.65666667,NA,NA,"VPCL_SR",9303837.94
"NJ2020","2","1","T0_T24","c_Viruses","VPC","3",2372183.03948718,NA,NA,"VPCL_SR",27665245.19
"NJ2020","3","1","T0_T3","c_Viruses","VPC","1",245117.27,NA,NA,"VPCL_SR",735351.810000001
"NJ2020","3","1","T0_T6","c_Viruses","VPC","1",300383.795,NA,NA,"VPCL_SR",1802302.77
"NJ2020","3","1","T0_T9","c_Viruses","VPC","1",300383.795,NA,NA,"VPCL_SR",1802302.77
"NJ2020","3","1","T0_T12","c_Viruses","VPC","1",300383.795,NA,NA,"VPCL_SR",1802302.77
"NJ2020","3","1","T0_T24","c_Viruses","VPC","1",300383.795,NA,NA,"VPCL_SR",1802302.77
"NJ2020","3","1","T0_T3","c_Viruses","VPC","2",487846.483333333,NA,NA,"VPCL_SR",1463539.45
"NJ2020","3","1","T0_T6","c_Viruses","VPC","2",487846.483333333,NA,NA,"VPCL_SR",1463539.45
"NJ2020","3","1","T0_T9","c_Viruses","VPC","2",487846.483333333,NA,NA,"VPCL_SR",1463539.45
"NJ2020","3","1","T0_T12","c_Viruses","VPC","2",487846.483333333,NA,NA,"VPCL_SR",1463539.45
"NJ2020","3","1","T0_T24","c_Viruses","VPC","2",487846.483333333,NA,NA,"VPCL_SR",1463539.45
"NJ2020","3","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T6","c_Viruses","VPC","3",227377.396666666,NA,NA,"VPCL_SR",682132.189999999
"NJ2020","3","1","T0_T9","c_Viruses","VPC","3",227377.396666666,NA,NA,"VPCL_SR",682132.189999999
"NJ2020","3","1","T0_T12","c_Viruses","VPC","3",227377.396666666,NA,NA,"VPCL_SR",682132.189999999
"NJ2020","3","1","T0_T24","c_Viruses","VPC","3",227377.396666666,NA,NA,"VPCL_SR",682132.189999999
"NJ2020","4","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_Viruses","VPC","1",1924733.47333333,NA,NA,"VPCL_SR",5774200.42
"NJ2020","4","1","T0_T9","c_Viruses","VPC","1",1662579.95666667,NA,NA,"VPCL_SR",9975479.74
"NJ2020","4","1","T0_T12","c_Viruses","VPC","1",1662579.95666667,NA,NA,"VPCL_SR",9975479.74
"NJ2020","4","1","T0_T24","c_Viruses","VPC","1",1662579.95666667,NA,NA,"VPCL_SR",9975479.74
"NJ2020","4","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_Viruses","VPC","2",1212579.95666667,NA,NA,"VPCL_SR",3637739.87
"NJ2020","4","1","T0_T9","c_Viruses","VPC","2",1212579.95666667,NA,NA,"VPCL_SR",3637739.87
"NJ2020","4","1","T0_T12","c_Viruses","VPC","2",835394.456666666,NA,NA,"VPCL_SR",5012366.74
"NJ2020","4","1","T0_T24","c_Viruses","VPC","2",835394.456666666,NA,NA,"VPCL_SR",5012366.74
"NJ2020","4","1","T0_T3","c_Viruses","VPC","3",106183.366666667,NA,NA,"VPCL_SR",318550.100000001
"NJ2020","4","1","T0_T6","c_Viruses","VPC","3",1141257.995,NA,NA,"VPCL_SR",6847547.97
"NJ2020","4","1","T0_T9","c_Viruses","VPC","3",1141257.995,NA,NA,"VPCL_SR",6847547.97
"NJ2020","4","1","T0_T12","c_Viruses","VPC","3",633635.394166667,NA,NA,"VPCL_SR",7225586.35
"NJ2020","4","1","T0_T24","c_Viruses","VPC","3",633635.394166667,NA,NA,"VPCL_SR",7225586.35
"NJ2020","5","1","T0_T3","c_Viruses","VPC","1",1205970.15,NA,NA,"VPCL_SR",3617910.45
"NJ2020","5","1","T0_T6","c_Viruses","VPC","1",1205970.15,NA,NA,"VPCL_SR",3617910.45
"NJ2020","5","1","T0_T9","c_Viruses","VPC","1",622601.279999999,NA,NA,"VPCL_SR",3735607.67999999
"NJ2020","5","1","T0_T12","c_Viruses","VPC","1",622601.279999999,NA,NA,"VPCL_SR",3735607.67999999
"NJ2020","5","1","T0_T24","c_Viruses","VPC","1",622601.279999999,NA,NA,"VPCL_SR",3735607.67999999
"NJ2020","5","1","T0_T3","c_Viruses","VPC","2",135607.676666667,NA,NA,"VPCL_SR",406823.030000001
"NJ2020","5","1","T0_T6","c_Viruses","VPC","2",135607.676666667,NA,NA,"VPCL_SR",406823.030000001
"NJ2020","5","1","T0_T9","c_Viruses","VPC","2",270149.255000001,NA,NA,"VPCL_SR",1620895.53
"NJ2020","5","1","T0_T12","c_Viruses","VPC","2",270149.255000001,NA,NA,"VPCL_SR",1620895.53
"NJ2020","5","1","T0_T24","c_Viruses","VPC","2",270149.255000001,NA,NA,"VPCL_SR",1620895.53
"NJ2020","5","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T6","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T9","c_Viruses","VPC","3",206396.589999999,NA,NA,"VPCL_SR",619189.769999996
"NJ2020","5","1","T0_T12","c_Viruses","VPC","3",206396.589999999,NA,NA,"VPCL_SR",619189.769999996
"NJ2020","5","1","T0_T24","c_Viruses","VPC","3",206396.589999999,NA,NA,"VPCL_SR",619189.769999996
"NJ2020","6","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T12","c_Viruses","VPC","1",4235394.45666667,NA,NA,"VPCL_SR",12706183.37
"NJ2020","6","1","T0_T24","c_Viruses","VPC","1",4235394.45666667,NA,NA,"VPCL_SR",12706183.37
"NJ2020","6","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_Viruses","VPC","2",1096801.70333333,NA,NA,"VPCL_SR",3290405.11
"NJ2020","6","1","T0_T12","c_Viruses","VPC","2",1096801.70333333,NA,NA,"VPCL_SR",3290405.11
"NJ2020","6","1","T0_T24","c_Viruses","VPC","2",1096801.70333333,NA,NA,"VPCL_SR",3290405.11
"NJ2020","6","1","T0_T3","c_Viruses","VPC","3",25586.3533333329,NA,NA,"VPCL_SR",76759.0599999987
"NJ2020","6","1","T0_T6","c_Viruses","VPC","3",25586.3533333329,NA,NA,"VPCL_SR",76759.0599999987
"NJ2020","6","1","T0_T9","c_Viruses","VPC","3",136886.993333333,NA,NA,"VPCL_SR",821321.960000001
"NJ2020","6","1","T0_T12","c_Viruses","VPC","3",136886.993333333,NA,NA,"VPCL_SR",821321.960000001
"NJ2020","6","1","T0_T24","c_Viruses","VPC","3",136886.993333333,NA,NA,"VPCL_SR",821321.960000001
"NJ2020","7","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T6","c_Viruses","VPC","1",178336.887,NA,NA,"VPCL_SR",535010.661
"NJ2020","7","1","T0_T9","c_Viruses","VPC","1",178336.887,NA,NA,"VPCL_SR",535010.661
"NJ2020","7","1","T0_T12","c_Viruses","VPC","1",178336.887,NA,NA,"VPCL_SR",535010.661
"NJ2020","7","1","T0_T24","c_Viruses","VPC","1",178336.887,NA,NA,"VPCL_SR",535010.661
"NJ2020","7","1","T0_T3","c_Viruses","VPC","2",53731.3433333334,NA,NA,"VPCL_SR",161194.03
"NJ2020","7","1","T0_T6","c_Viruses","VPC","2",220085.287833333,NA,NA,"VPCL_SR",1320511.727
"NJ2020","7","1","T0_T9","c_Viruses","VPC","2",220085.287833333,NA,NA,"VPCL_SR",1320511.727
"NJ2020","7","1","T0_T12","c_Viruses","VPC","2",220085.287833333,NA,NA,"VPCL_SR",1320511.727
"NJ2020","7","1","T0_T24","c_Viruses","VPC","2",220085.287833333,NA,NA,"VPCL_SR",1320511.727
"NJ2020","7","1","T0_T3","c_Viruses","VPC","3",46737.7399999999,NA,NA,"VPCL_SR",140213.22
"NJ2020","7","1","T0_T6","c_Viruses","VPC","3",29040.5116666666,NA,NA,"VPCL_SR",174243.069999999
"NJ2020","7","1","T0_T9","c_Viruses","VPC","3",29040.5116666666,NA,NA,"VPCL_SR",174243.069999999
"NJ2020","7","1","T0_T12","c_Viruses","VPC","3",30895.5223333333,NA,NA,"VPCL_SR",272494.669
"NJ2020","7","1","T0_T24","c_Viruses","VPC","3",56703.6246999999,NA,NA,"VPCL_SR",1439744.136
"NJ2020","1","1","T0_T3","c_V1","VPC","1",161877.410333334,NA,1,"LM_SR",485632.231000001
"NJ2020","1","1","T0_T6","c_V1","VPC","1",52262.4158333331,63286.2465817941,0.405456307124181,"LM_SR",313574.494999998
"NJ2020","1","1","T0_T17","c_V1","VPC","1",21435.7274000001,16632.5996225942,0.453693499461854,"LM_SR",364407.365800001
"NJ2020","1","1","T0_T20","c_V1","VPC","1",31057.3679671815,11525.3394629369,0.70764293838669,"LM_SR",621147.35934363
"NJ2020","1","1","T0_T24","c_V1","VPC","1",31789.3385493243,7936.74202119159,0.80042645541999,"LM_SR",762944.125183783
"NJ2020","1","1","T0_T3","c_V1","VPC","2",-131009.233333333,NA,1,"LM_SR",-393027.699999998
"NJ2020","1","1","T0_T6","c_V1","VPC","2",163242.6725,169886.417042436,0.480064475575222,"LM_SR",979456.034999997
"NJ2020","1","1","T0_T17","c_V1","VPC","2",69361.5780303031,45976.8389846802,0.532265960573766,"LM_SR",1179146.82651515
"NJ2020","1","1","T0_T20","c_V1","VPC","2",53009.5893519949,29137.9210561943,0.52454337351207,"LM_SR",1060191.7870399
"NJ2020","1","1","T0_T24","c_V1","VPC","2",37473.1327817568,22447.9718529732,0.410609462464343,"LM_SR",899355.186762162
"NJ2020","1","1","T0_T3","c_V1","VPC","3",-53177.5566666664,NA,1,"LM_SR",-159532.669999999
"NJ2020","1","1","T0_T6","c_V1","VPC","3",-44959.139166667,4744.90555593792,0.988984388599803,"LM_SR",-269754.835000002
"NJ2020","1","1","T0_T17","c_V1","VPC","3",29500.4472636364,18457.2667841961,0.560883226698516,"LM_SR",501507.603481819
"NJ2020","1","1","T0_T20","c_V1","VPC","3",51082.9213861004,17212.9749326916,0.745918496197515,"LM_SR",1021658.42772201
"NJ2020","1","1","T0_T24","c_V1","VPC","3",38825.1068182432,14281.2763689883,0.648839320417381,"LM_SR",931802.563637837
"NJ2020","2","1","T0_T3","c_V1","VPC","1",-617230.233333332,NA,1,"LM_SR",-1851690.7
"NJ2020","2","1","T0_T6","c_V1","VPC","1",2788924.65833334,1966544.44360531,0.667911984152095,"LM_SR",16733547.95
"NJ2020","2","1","T0_T17.5","c_V1","VPC","1",-204657.946695126,842371.760364002,0.0286673544654264,"LM_SR",-3581514.0671647
"NJ2020","2","1","T0_T20.5","c_V1","VPC","1",313289.55641189,595053.049068861,0.0845821263661061,"LM_SR",6422435.90644375
"NJ2020","2","1","T0_T24","c_V1","VPC","1",938474.369743758,594934.592197232,0.383507681926051,"LM_SR",22523384.8738502
"NJ2020","2","1","T0_T3","c_V1","VPC","2",8163.86999999973,NA,1,"LM_SR",24491.6099999992
"NJ2020","2","1","T0_T6","c_V1","VPC","2",34156.3349999985,15006.7566646532,0.838199909001481,"LM_SR",204938.009999991
"NJ2020","2","1","T0_T17.5","c_V1","VPC","2",811761.309477054,185803.643969535,0.905156923786726,"LM_SR",14205822.9158485
"NJ2020","2","1","T0_T20.5","c_V1","VPC","2",677014.764977252,138449.149688818,0.888525517588365,"LM_SR",13878802.6820337
"NJ2020","2","1","T0_T24","c_V1","VPC","2",1105765.64735874,307638.929591672,0.763585520606073,"LM_SR",26538375.5366097
"NJ2020","2","1","T0_T3","c_V1","VPC","3",-220583.843333332,NA,1,"LM_SR",-661751.529999996
"NJ2020","2","1","T0_T6","c_V1","VPC","3",409311.584999997,363670.295109567,0.558840601722929,"LM_SR",2455869.50999998
"NJ2020","2","1","T0_T17.5","c_V1","VPC","3",-175730.288715759,162204.755051142,0.369825531623369,"LM_SR",-3075280.05252579
"NJ2020","2","1","T0_T20.5","c_V1","VPC","3",-1042.67761298151,144741.696363386,1.72975268981731e-05,"LM_SR",-21374.891066121
"NJ2020","2","1","T0_T24","c_V1","VPC","3",481746.8256636,344045.078396289,0.328935779987099,"LM_SR",11561923.8159264
"NJ2020","3","1","T0_T3","c_V1","VPC","1",176717.556666668,NA,1,"LM_SR",530152.670000003
"NJ2020","3","1","T0_T6","c_V1","VPC","1",309671.853333333,76761.1989704177,0.942112750568292,"LM_SR",1858031.11999999
"NJ2020","3","1","T0_T9","c_V1","VPC","1",20274.0800000001,170573.972429087,0.00701406659577787,"LM_SR",182466.720000001
"NJ2020","3","1","T0_T12","c_V1","VPC","1",-295622.305333333,207272.772240595,0.404074032752335,"LM_SR",-3547467.664
"NJ2020","3","1","T0_T24","c_V1","VPC","1",-288215.953833333,89777.2051595969,0.720403405590269,"LM_SR",-6917182.892
"NJ2020","3","1","T0_T3","c_V1","VPC","2",429980.536666668,NA,1,"LM_SR",1289941.61
"NJ2020","3","1","T0_T6","c_V1","VPC","2",212552.333333333,125532.231723917,0.741398760788807,"LM_SR",1275314
"NJ2020","3","1","T0_T9","c_V1","VPC","2",-222925.2706,257614.536500091,0.272415272883094,"LM_SR",-2006327.4354
"NJ2020","3","1","T0_T12","c_V1","VPC","2",-332668.7762,161667.236876177,0.585307995651218,"LM_SR",-3992025.3144
"NJ2020","3","1","T0_T24","c_V1","VPC","2",-281665.825083334,71535.5190626535,0.794906764538828,"LM_SR",-6759979.802
"NJ2020","3","1","T0_T3","c_V1","VPC","3",-194339.5,NA,1,"LM_SR",-583018.5
"NJ2020","3","1","T0_T6","c_V1","VPC","3",41753.0816666656,136308.115578924,0.0857796963194308,"LM_SR",250518.489999993
"NJ2020","3","1","T0_T9","c_V1","VPC","3",-434729.365766667,281770.275304585,0.543419355851928,"LM_SR",-3912564.2919
"NJ2020","3","1","T0_T12","c_V1","VPC","3",-503606.9895,167470.012336908,0.750891283397941,"LM_SR",-6043283.87399999
"NJ2020","3","1","T0_T24","c_V1","VPC","3",-287824.661225,95597.2343210737,0.693837296408455,"LM_SR",-6907791.8694
"NJ2020","4","1","T0_T3","c_V1","VPC","1",-455266.859999997,NA,1,"LM_SR",-1365800.57999999
"NJ2020","4","1","T0_T6","c_V1","VPC","1",683368.933333331,657391.681789945,0.519367740431896,"LM_SR",4100213.59999999
"NJ2020","4","1","T0_T9","c_V1","VPC","1",916594.740666667,323363.866863245,0.800692363374927,"LM_SR",8249352.66600001
"NJ2020","4","1","T0_T12","c_V1","VPC","1",488509.329333333,309742.532753242,0.453292087632249,"LM_SR",5862111.952
"NJ2020","4","1","T0_T24","c_V1","VPC","1",-44336.3669166669,204081.380490323,0.0116616258934868,"LM_SR",-1064072.80600001
"NJ2020","4","1","T0_T3","c_V1","VPC","2",-263112.016666667,NA,1,"LM_SR",-789336.05
"NJ2020","4","1","T0_T6","c_V1","VPC","2",542676.046666665,465221.955275288,0.57639599703017,"LM_SR",3256056.27999999
"NJ2020","4","1","T0_T9","c_V1","VPC","2",357540.047,233904.694961198,0.538801844418885,"LM_SR",3217860.423
"NJ2020","4","1","T0_T12","c_V1","VPC","2",328584.073666667,136075.78123552,0.66028158275855,"LM_SR",3943008.88400001
"NJ2020","4","1","T0_T24","c_V1","VPC","2",-28080.2056666671,118628.200409864,0.0138141278038391,"LM_SR",-673924.936000009
"NJ2020","4","1","T0_T3","c_V1","VPC","3",178159.383333335,NA,1,"LM_SR",534478.150000005
"NJ2020","4","1","T0_T6","c_V1","VPC","3",1117664.21,542423.364580953,0.809366467471453,"LM_SR",6705985.26
"NJ2020","4","1","T0_T9","c_V1","VPC","3",731114.748666667,329623.193926582,0.710968682243881,"LM_SR",6580032.73800001
"NJ2020","4","1","T0_T12","c_V1","VPC","3",557823.728666666,215004.827532625,0.691715732515073,"LM_SR",6693884.744
"NJ2020","4","1","T0_T24","c_V1","VPC","3",136929.997249999,153069.280021634,0.166708607669423,"LM_SR",3286319.93399999
"NJ2020","5","1","T0_T3","c_V1","VPC","1",1035563.43333333,NA,1,"LM_SR",3106690.3
"NJ2020","5","1","T0_T6","c_V1","VPC","1",-281247.413333335,760261.096794819,0.12037812127242,"LM_SR",-1687484.48000001
"NJ2020","5","1","T0_T9","c_V1","VPC","1",-347899.798999999,342169.890402831,0.340754682476207,"LM_SR",-3131098.19099999
"NJ2020","5","1","T0_T12","c_V1","VPC","1",-302639.567666667,199272.612634578,0.434657154125209,"LM_SR",-3631674.812
"NJ2020","5","1","T0_T24","c_V1","VPC","1",-208866.456416667,90434.1096335147,0.571470375614856,"LM_SR",-5012794.954
"NJ2020","5","1","T0_T3","c_V1","VPC","2",249034.17,NA,1,"LM_SR",747102.509999999
"NJ2020","5","1","T0_T6","c_V1","VPC","2",-331730.16166667,335304.443223482,0.494641688894868,"LM_SR",-1990380.97000002
"NJ2020","5","1","T0_T9","c_V1","VPC","2",-172452.904333334,175904.033013151,0.324585854092483,"LM_SR",-1552076.139
"NJ2020","5","1","T0_T12","c_V1","VPC","2",-158870.455333333,101860.544784081,0.447780271149964,"LM_SR",-1906445.46399999
"NJ2020","5","1","T0_T24","c_V1","VPC","2",-163072.71125,44123.5885214625,0.773487425097862,"LM_SR",-3913745.07
"NJ2020","5","1","T0_T3","c_V1","VPC","3",-688242.433333329,NA,1,"LM_SR",-2064727.29999999
"NJ2020","5","1","T0_T6","c_V1","VPC","3",-874790.993333336,107703.861332935,0.985067926461554,"LM_SR",-5248745.96000002
"NJ2020","5","1","T0_T9","c_V1","VPC","3",-563195.404333333,186236.305207364,0.820549297443865,"LM_SR",-5068758.639
"NJ2020","5","1","T0_T12","c_V1","VPC","3",-453726.537666666,124722.885024595,0.815204373131031,"LM_SR",-5444718.45199999
"NJ2020","5","1","T0_T24","c_V1","VPC","3",-248796.162166667,80102.5407485632,0.706896477220661,"LM_SR",-5971107.89200001
"NJ2020","6","1","T0_T3","c_V1","VPC","1",-148265.716666666,NA,1,"LM_SR",-444797.149999999
"NJ2020","6","1","T0_T6","c_V1","VPC","1",-607394.571666668,265078.168026974,0.840010703620221,"LM_SR",-3644367.43000001
"NJ2020","6","1","T0_T9","c_V1","VPC","1",-1576190.78176667,571759.261053941,0.791658144035701,"LM_SR",-14185717.0359
"NJ2020","6","1","T0_T12","c_V1","VPC","1",-712656.841366667,597940.777118632,0.321345414646333,"LM_SR",-8551882.0964
"NJ2020","6","1","T0_T24","c_V1","VPC","1",-217881.941833334,295698.585320423,0.11951101061643,"LM_SR",-5229166.60400001
"NJ2020","6","1","T0_T3","c_V1","VPC","2",-206212.879999999,NA,1,"LM_SR",-618638.639999997
"NJ2020","6","1","T0_T6","c_V1","VPC","2",-701284.940000003,285829.987109261,0.857543375192876,"LM_SR",-4207709.64000002
"NJ2020","6","1","T0_T9","c_V1","VPC","2",-284430.514,272511.089312171,0.352623340014349,"LM_SR",-2559874.626
"NJ2020","6","1","T0_T12","c_V1","VPC","2",-293559.113999999,157422.600173404,0.536852536208238,"LM_SR",-3522709.36799999
"NJ2020","6","1","T0_T24","c_V1","VPC","2",-328117.9995,68892.147241813,0.850097738661256,"LM_SR",-7874831.98800001
"NJ2020","6","1","T0_T3","c_V1","VPC","3",93857.5966666663,NA,1,"LM_SR",281572.789999999
"NJ2020","6","1","T0_T6","c_V1","VPC","3",-828253.938333335,532381.342955108,0.707633780341139,"LM_SR",-4969523.63000001
"NJ2020","6","1","T0_T9","c_V1","VPC","3",-597394.061333333,272857.850296002,0.705599107176955,"LM_SR",-5376546.552
"NJ2020","6","1","T0_T12","c_V1","VPC","3",-461083.686333333,176098.386137594,0.695606134143779,"LM_SR",-5533004.236
"NJ2020","6","1","T0_T24","c_V1","VPC","3",-343033.504833333,83521.3490436128,0.808324125930551,"LM_SR",-8232804.116
"NJ2020","7","1","T0_T3","c_V1","VPC","1",-129832.352666667,NA,1,"LM_SR",-389497.058
"NJ2020","7","1","T0_T6","c_V1","VPC","1",24907.019333333,89338.8180784338,0.0721198776988229,"LM_SR",149442.115999998
"NJ2020","7","1","T0_T9","c_V1","VPC","1",33244.8151333332,40242.4878629266,0.254416159336489,"LM_SR",299203.336199999
"NJ2020","7","1","T0_T12","c_V1","VPC","1",4865.25186666667,28430.3678051277,0.00966730811389525,"LM_SR",58383.0224
"NJ2020","7","1","T0_T24","c_V1","VPC","1",-19349.2478416667,14156.815427496,0.318346816452948,"LM_SR",-464381.948200001
"NJ2020","7","1","T0_T3","c_V1","VPC","2",66755.5700000002,NA,1,"LM_SR",200266.71
"NJ2020","7","1","T0_T6","c_V1","VPC","2",220474.412333333,88749.6150006678,0.860557140346858,"LM_SR",1322846.474
"NJ2020","7","1","T0_T9","c_V1","VPC","2",64124.9591666669,98608.7352506118,0.174538172673716,"LM_SR",577124.632500002
"NJ2020","7","1","T0_T12","c_V1","VPC","2",-8365.54769999988,70660.1166465485,0.00465044413857141,"LM_SR",-100386.572399999
"NJ2020","7","1","T0_T24","c_V1","VPC","2",-29995.2844416667,31227.3420547435,0.187429164026257,"LM_SR",-719886.826600002
"NJ2020","7","1","T0_T3","c_V1","VPC","3",47970.0676666668,NA,1,"LM_SR",143910.203
"NJ2020","7","1","T0_T6","c_V1","VPC","3",23398.3381666662,14186.4946412795,0.731205843342376,"LM_SR",140390.028999997
"NJ2020","7","1","T0_T9","c_V1","VPC","3",15623.5615666665,7771.76790921556,0.66894509427064,"LM_SR",140612.054099998
"NJ2020","7","1","T0_T12","c_V1","VPC","3",18336.1711333335,4752.49503229225,0.832269747998756,"LM_SR",220034.053600002
"NJ2020","7","1","T0_T24","c_V1","VPC","3",54382.83925,10607.3137214967,0.86792271893194,"LM_SR",1305188.142
"NJ2020","1","1","T0_T3","c_V1","VPC","1",161877.410333333,NA,NA,"VPCL_SR",485632.231
"NJ2020","1","1","T0_T6","c_V1","VPC","1",161877.410333333,NA,NA,"VPCL_SR",485632.231
"NJ2020","1","1","T0_T17","c_V1","VPC","1",90033.3496666666,NA,NA,"VPCL_SR",685714.41
"NJ2020","1","1","T0_T20","c_V1","VPC","1",101685.601916667,NA,NA,"VPCL_SR",1066545.34
"NJ2020","1","1","T0_T24","c_V1","VPC","1",98072.6933611111,NA,NA,"VPCL_SR",1102455.806
"NJ2020","1","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_V1","VPC","2",457494.578333333,NA,NA,"VPCL_SR",1372483.735
"NJ2020","1","1","T0_T17","c_V1","VPC","2",99901.9203571429,NA,NA,"VPCL_SR",1398626.885
"NJ2020","1","1","T0_T20","c_V1","VPC","2",99901.9203571429,NA,NA,"VPCL_SR",1398626.885
"NJ2020","1","1","T0_T24","c_V1","VPC","2",99901.9203571429,NA,NA,"VPCL_SR",1398626.885
"NJ2020","1","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",0
