"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","7","1","T0_T12","c_V3","VP","2",5879.18940231348,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V3","VP","3",11008.7498608095,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_Viruses","VPC","1",127078.891257996,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_Viruses","VPC","2",14072.4946695094,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_Viruses","VPC","1",236076.759061834,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_Viruses","VPC","2",483070.362473348,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_Viruses","VPC","3",103624.733475479,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_Viruses","VPC","1",1201279.31769723,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_Viruses","VPC","2",141151.385927506,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_Viruses","VPC","3",23027.7185501059,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_Viruses","VPC","2",53390.1918976546,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_Viruses","VPC","3",48955.2238805968,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_Viruses","VPC","1",64690.8315565032,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_Viruses","VPC","2",633603.411513859,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_Viruses","VPC","3",78038.3795309169,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_Viruses","VPC","1",5948400.85287847,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_Viruses","VPC","2",14072.4946695094,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_Viruses","VPC","3",763326.226012794,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_Viruses","VPC","1",236929.637526652,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_Viruses","VPC","2",483070.362473348,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_Viruses","VPC","3",113432.835820895,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_Viruses","VPC","1",1926012.79317697,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_Viruses","VPC","2",1222814.4989339,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_Viruses","VPC","3",1145095.94882729,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_Viruses","VPC","1",1201279.31769723,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_Viruses","VPC","2",141151.385927506,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_Viruses","VPC","3",23027.7185501059,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_Viruses","VPC","1",180298.507462687,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_Viruses","VPC","2",221407.249466951,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_Viruses","VPC","3",30703.6247334753,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_Viruses","VPC","1",87249.4669509594,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_Viruses","VPC","2",633603.411513859,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_Viruses","VPC","3",155266.524520256,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_Viruses","VPC","1",5948400.85287847,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_Viruses","VPC","2",2168017.0575693,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_Viruses","VPC","3",763326.226012794,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_Viruses","VPC","1",236929.637526652,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_Viruses","VPC","2",483070.362473348,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_Viruses","VPC","3",113432.835820895,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_Viruses","VPC","1",1668763.32622601,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_Viruses","VPC","2",1222814.4989339,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_Viruses","VPC","3",1145095.94882729,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_Viruses","VPC","1",620895.522388061,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_Viruses","VPC","2",271215.351812366,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_Viruses","VPC","3",205543.710021322,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_Viruses","VPC","2",1098081.02345416,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_Viruses","VPC","3",134754.797441365,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_Viruses","VPC","1",180298.507462687,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_Viruses","VPC","2",221407.249466951,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_Viruses","VPC","3",30703.6247334753,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_Viruses","VPC","1",49562.8997867804,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_Viruses","VPC","2",633603.411513859,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_Viruses","VPC","3",177085.998578536,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_Viruses","VPC","1",4329744.13646055,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_Viruses","VPC","2",2058972.99218195,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_Viruses","VPC","3",1227270.78891258,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_Viruses","VPC","1",236929.637526652,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_Viruses","VPC","2",483070.362473348,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_Viruses","VPC","3",113432.835820895,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_Viruses","VPC","1",1668763.32622601,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_Viruses","VPC","2",841151.385927505,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_Viruses","VPC","3",635554.371002133,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_Viruses","VPC","1",620895.522388061,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_Viruses","VPC","2",271215.351812366,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_Viruses","VPC","3",205543.710021322,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_Viruses","VPC","1",4349466.95095949,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_Viruses","VPC","2",1098081.02345416,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_Viruses","VPC","3",134754.797441365,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_Viruses","VPC","1",180298.507462687,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_Viruses","VPC","2",221407.249466951,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_Viruses","VPC","3",57910.4477611939,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_Viruses","VPC","1",95117.2707889126,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_Viruses","VPC","2",633603.411513859,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_Viruses","VPC","3",177085.998578536,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_Viruses","VPC","1",6348187.63326226,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_Viruses","VPC","2",2168017.0575693,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_Viruses","VPC","3",1550959.48827292,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_Viruses","VPC","1",236929.637526652,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_Viruses","VPC","2",483070.362473348,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_Viruses","VPC","3",113432.835820895,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_Viruses","VPC","1",1668763.32622601,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_Viruses","VPC","2",841151.385927505,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_Viruses","VPC","3",635554.371002133,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_Viruses","VPC","1",620895.522388061,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_Viruses","VPC","2",271215.351812366,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_Viruses","VPC","3",205543.710021322,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_Viruses","VPC","1",4349466.95095949,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_Viruses","VPC","2",1098081.02345416,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_Viruses","VPC","3",134754.797441365,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_Viruses","VPC","1",180298.507462687,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_Viruses","VPC","2",221407.249466951,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_Viruses","VPC","3",32494.6695095948,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V1","VPC","1",136930.449483573,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V1","VPC","2",48061.911608922,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V1","VPC","1",196186.296017107,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V1","VPC","2",426184.407335081,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V1","VPC","3",254912.9258187,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V1","VPC","1",1002574.17789037,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V1","VPC","2",348523.740793138,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V1","VPC","3",150044.093215581,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V1","VPC","2",73525.2060184376,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V1","VPC","3",44496.8288374807,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V1","VPC","1",88223.00982687,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V1","VPC","2",479671.180001645,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V1","VPC","3",15765.4705225797,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V1","VPC","1",5866013.09768209,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V1","VPC","2",48061.911608922,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V1","VPC","3",959529.643543195,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V1","VPC","1",259907.241315894,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V1","VPC","2",426184.407335081,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V1","VPC","3",151086.936003828,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V1","VPC","1",1757993.07929598,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V1","VPC","2",1369196.02906164,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V1","VPC","3",1105638.46439261,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V1","VPC","1",1002574.17789037,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V1","VPC","2",348523.740793138,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V1","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V1","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V1","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V1","VPC","3",150044.093215581,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V1","VPC","1",196688.91257791,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V1","VPC","2",208644.681323371,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V1","VPC","3",23055.6440482686,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V1","VPC","1",68983.8760128527,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V1","VPC","2",245044.807236908,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V1","VPC","3",116623.081361515,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V1","VPC","1",5866013.09768209,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V1","VPC","2",2099325.5882952,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V1","VPC","3",959529.643543195,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V1","VPC","1",259907.241315894,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V1","VPC","2",426184.407335081,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V1","VPC","3",151086.936003828,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V1","VPC","1",1343278.56482447,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V1","VPC","2",1369196.02906164,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V1","VPC","3",1105638.46439261,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V1","VPC","1",1002574.17789037,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V1","VPC","2",396632.354306111,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V1","VPC","3",183429.105428472,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V1","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V1","VPC","2",762008.708630395,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V1","VPC","3",208723.178844835,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V1","VPC","1",196688.91257791,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V1","VPC","2",208644.681323371,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V1","VPC","3",15910.4411575904,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V1","VPC","1",46882.0188237303,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V1","VPC","2",245044.807236908,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V1","VPC","3",145292.184855931,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V1","VPC","1",4164062.71820196,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V1","VPC","2",1995324.59343389,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V1","VPC","3",1210938.2785236,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V1","VPC","1",259907.241315894,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V1","VPC","2",426184.407335081,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V1","VPC","3",151086.936003828,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V1","VPC","1",1343278.56482447,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V1","VPC","2",900452.88172599,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V1","VPC","3",674834.966048842,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V1","VPC","1",1002574.17789037,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V1","VPC","2",396632.354306111,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V1","VPC","3",183429.105428472,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V1","VPC","1",3532654.19107233,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V1","VPC","2",762008.708630395,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V1","VPC","3",208723.178844835,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V1","VPC","1",196688.91257791,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V1","VPC","2",208644.681323371,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V1","VPC","3",49138.397176832,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V1","VPC","1",89104.5287247498,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V1","VPC","2",245044.807236908,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V1","VPC","3",145292.184855931,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V1","VPC","1",5657882.81268111,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V1","VPC","2",2099325.5882952,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V1","VPC","3",1241081.65302964,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V1","VPC","1",259907.241315894,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V1","VPC","2",426184.407335081,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V1","VPC","3",151086.936003828,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V1","VPC","1",1343278.56482447,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V1","VPC","2",900452.88172599,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V1","VPC","3",674834.966048842,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V1","VPC","1",1002574.17789037,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V1","VPC","2",396632.354306111,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V1","VPC","3",183429.105428472,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V1","VPC","1",3532654.19107233,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V1","VPC","2",762008.708630395,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V1","VPC","3",208723.178844835,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V1","VPC","1",196688.91257791,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V1","VPC","2",208644.681323371,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V1","VPC","3",17723.9107317316,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V2","VPC","1",131.242434548757,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V2","VPC","3",62145.3478346184,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V2","VPC","2",13303.9685324897,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V2","VPC","2",15378.2600517273,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V2","VPC","1",165973.496500651,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V2","VPC","3",6014.06969728278,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V2","VPC","1",131.242434548757,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V2","VPC","2",102397.933085976,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V2","VPC","3",13454.7284346067,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V2","VPC","1",93150.4961530715,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V2","VPC","3",62145.3478346184,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V2","VPC","2",13303.9685324897,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V2","VPC","3",37868.9616038131,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V2","VPC","1",138920.901003965,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V2","VPC","2",15378.2600517273,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V2","VPC","3",156719.461128318,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V2","VPC","1",165973.496500651,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V2","VPC","3",30168.9733264431,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V2","VPC","1",27467.5086548313,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V2","VPC","2",53727.8543072623,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V2","VPC","3",3909.46668705292,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V2","VPC","1",27237.4242087379,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V2","VPC","2",102397.933085976,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V2","VPC","3",22926.7051650191,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V2","VPC","1",93150.4961530715,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V2","VPC","2",175958.998990471,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V2","VPC","3",62145.3478346184,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V2","VPC","1",14174.2033353446,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V2","VPC","2",13303.9685324897,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V2","VPC","3",37868.9616038131,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V2","VPC","1",265459.316273422,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V2","VPC","2",53918.580760899,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V2","VPC","3",156719.461128318,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V2","VPC","1",136747.960600125,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V2","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V2","VPC","3",15196.0569008761,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V2","VPC","1",27467.5086548313,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V2","VPC","2",324670.886139495,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
