"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","VP_Slope"
"NJ2020","4","1","T0_T12","c_V3","VP","1",122434.399910309,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V3","VP","1",61344.6960743908,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V3","VP","2",232798.353660249,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V3","VP","2",232798.353660249,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V3","VP","2",232798.353660249,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V3","VP","2",128524.731722884,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V3","VP","3",236894.100601282,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V3","VP","3",236894.100601282,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V3","VP","3",236894.100601282,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V3","VP","3",236894.100601282,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V3","VP","1",21882.7644464973,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V3","VP","1",21882.7644464973,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V3","VP","1",11522.7792965048,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V3","VP","1",11522.7792965048,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V3","VP","1",11522.7792965048,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V3","VP","2",15725.45846338,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V3","VP","2",15725.45846338,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V3","VP","2",11161.8491031026,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V3","VP","3",27114.9419247263,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V3","VP","3",27114.9419247263,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V3","VP","3",27114.9419247263,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V3","VP","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V3","VP","1",48135.4763702537,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V3","VP","1",48135.4763702537,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V3","VP","1",90684.6327237943,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V3","VP","1",37744.8758719356,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V3","VP","2",16590.051525388,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V3","VP","2",16590.051525388,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V3","VP","2",13354.9882560884,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V3","VP","3",33120.0443701983,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V3","VP","3",33120.0443701983,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V3","VP","3",33120.0443701983,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V3","VP","1",9103.772981031,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V3","VP","1",9610.00561226617,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V3","VP","1",9610.00561226617,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V3","VP","1",9610.00561226617,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V3","VP","1",4931.02936250713,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V3","VP","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V3","VP","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V3","VP","3",1590.29175603134,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V3","VP","3",1590.29175603134,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V3","VP","3",3451.063440522,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V3","VP","3",3451.063440522,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_Viruses","VPC","1",134925.373134327,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_Viruses","VPC","1",134925.373134327,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_Viruses","VPC","1",85931.3820507842,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_Viruses","VPC","1",93908.0109655793,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_Viruses","VPC","1",89466.9509594871,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_Viruses","VPC","2",548656.71641791,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_Viruses","VPC","2",548656.71641791,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_Viruses","VPC","2",548656.71641791,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_Viruses","VPC","2",548656.71641791,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_Viruses","VPC","3",64198.4880790855,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_Viruses","VPC","3",96789.5217788608,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_Viruses","VPC","3",96789.5217788608,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_Viruses","VPC","1",6087846.48187633,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","1",6087846.48187633,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","1",6346588.48614072,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_Viruses","VPC","1",6139478.43201574,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_Viruses","VPC","2",14498.9339018986,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_Viruses","VPC","2",14498.9339018986,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","2",570927.968851388,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","2",570927.968851388,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_Viruses","VPC","2",2482415.78266608,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_Viruses","VPC","3",906609.808102335,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC","3",906609.808102335,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC","3",1550639.6588486,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_Viruses","VPC","3",2372183.04083975,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_Viruses","VPC","1",245117.270788933,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_Viruses","VPC","1",300383.795309166,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_Viruses","VPC","1",300383.795309166,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_Viruses","VPC","1",300383.795309166,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_Viruses","VPC","1",300383.795309166,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_Viruses","VPC","2",487846.481876334,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_Viruses","VPC","2",487846.481876334,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_Viruses","VPC","2",487846.481876334,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_Viruses","VPC","2",487846.481876334,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_Viruses","VPC","2",487846.481876334,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_Viruses","VPC","3",227377.3987207,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_Viruses","VPC","3",227377.3987207,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_Viruses","VPC","3",227377.3987207,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_Viruses","VPC","3",227377.3987207,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_Viruses","VPC","1",1924733.47547973,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_Viruses","VPC","1",1662579.95735607,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_Viruses","VPC","1",1662579.95735607,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_Viruses","VPC","1",1662579.95735607,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_Viruses","VPC","2",1212579.95735607,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_Viruses","VPC","2",1212579.95735607,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_Viruses","VPC","2",835394.456289984,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_Viruses","VPC","2",835394.456289984,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_Viruses","VPC","3",106183.368869933,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_Viruses","VPC","3",1141257.9957356,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_Viruses","VPC","3",1141257.9957356,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_Viruses","VPC","3",633635.394456299,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_Viruses","VPC","3",633635.394456299,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_Viruses","VPC","1",1205970.14925373,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_Viruses","VPC","1",1205970.14925373,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_Viruses","VPC","1",622601.279317699,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_Viruses","VPC","1",622601.279317699,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_Viruses","VPC","1",622601.279317699,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_Viruses","VPC","2",135607.675906166,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_Viruses","VPC","2",135607.675906166,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_Viruses","VPC","2",270149.253731333,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_Viruses","VPC","2",270149.253731333,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_Viruses","VPC","2",270149.253731333,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_Viruses","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_Viruses","VPC","3",206396.588486167,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_Viruses","VPC","3",206396.588486167,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_Viruses","VPC","3",206396.588486167,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_Viruses","VPC","1",4235394.45628997,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_Viruses","VPC","1",4235394.45628997,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_Viruses","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_Viruses","VPC","2",1096801.70575693,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_Viruses","VPC","2",1096801.70575693,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_Viruses","VPC","2",1096801.70575693,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_Viruses","VPC","3",25586.3539445673,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_Viruses","VPC","3",25586.3539445673,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_Viruses","VPC","3",136886.993603417,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_Viruses","VPC","3",136886.993603417,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_Viruses","VPC","3",136886.993603417,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_Viruses","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_Viruses","VPC","1",178336.886993603,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_Viruses","VPC","1",178336.886993603,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_Viruses","VPC","1",178336.886993603,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_Viruses","VPC","1",178336.886993603,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_Viruses","VPC","2",53731.34328358,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_Viruses","VPC","2",220085.287846482,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_Viruses","VPC","2",220085.287846482,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_Viruses","VPC","2",220085.287846482,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_Viruses","VPC","2",220085.287846482,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_Viruses","VPC","3",46737.7398720666,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_Viruses","VPC","3",29040.5117270784,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_Viruses","VPC","3",29040.5117270784,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_Viruses","VPC","3",30895.5223880591,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_Viruses","VPC","3",56703.6247334752,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V1","VPC","1",161877.41044365,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V1","VPC","1",161877.41044365,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V1","VPC","1",90033.3497205031,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V1","VPC","1",101685.601972256,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V1","VPC","1",98072.6934238183,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V1","VPC","2",457494.57835435,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V1","VPC","2",99901.9203070414,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V1","VPC","2",99901.9203070414,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V1","VPC","2",99901.9203070414,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V1","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V1","VPC","3",60664.5697054819,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V1","VPC","3",91512.392785635,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V1","VPC","3",91512.392785635,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V1","VPC","1",6195079.55036263,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V1","VPC","1",6195079.55036263,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V1","VPC","1",6178646.17072497,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V1","VPC","1",6104783.37812586,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V1","VPC","2",8163.86802659929,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V1","VPC","2",34156.3350039336,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V1","VPC","2",750519.189937794,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V1","VPC","2",750519.189937794,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V1","VPC","2",3511553.70102771,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V1","VPC","3",1039207.0119043,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V1","VPC","3",1039207.0119043,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V1","VPC","3",1417563.87060505,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V1","VPC","3",2312207.42049592,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V1","VPC","1",176717.557868533,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V1","VPC","1",309671.854529717,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V1","VPC","1",309671.854529717,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V1","VPC","1",309671.854529717,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V1","VPC","1",309671.854529717,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V1","VPC","2",429980.5374714,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V1","VPC","2",429980.5374714,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V1","VPC","2",429980.5374714,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V1","VPC","2",429980.5374714,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V1","VPC","2",429980.5374714,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V1","VPC","3",277845.663974767,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V1","VPC","3",277845.663974767,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V1","VPC","3",277845.663974767,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V1","VPC","3",277845.663974767,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V1","VPC","1",1822004.72464927,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V1","VPC","1",1451623.87641342,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V1","VPC","1",1451623.87641342,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V1","VPC","1",1451623.87641342,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V1","VPC","2",1348464.1124195,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V1","VPC","2",1348464.1124195,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V1","VPC","2",873180.1460404,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V1","VPC","2",873180.1460404,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V1","VPC","3",178159.383911766,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V1","VPC","3",1117664.20969243,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V1","VPC","3",1117664.20969243,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V1","VPC","3",684436.659404433,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V1","VPC","3",684436.659404433,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V1","VPC","1",1035563.43346397,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V1","VPC","1",1035563.43346397,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V1","VPC","1",1035563.43346397,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V1","VPC","1",1035563.43346397,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V1","VPC","1",1035563.43346397,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V1","VPC","2",249034.169505566,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V1","VPC","2",249034.169505566,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V1","VPC","2",320908.154638249,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V1","VPC","2",320908.154638249,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V1","VPC","2",320908.154638249,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V1","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V1","VPC","3",226043.825389,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V1","VPC","3",226043.825389,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V1","VPC","3",226043.825389,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V1","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V1","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V1","VPC","1",3710275.13188021,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V1","VPC","1",3710275.13188021,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V1","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V1","VPC","2",853253.834604867,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V1","VPC","2",853253.834604867,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V1","VPC","2",853253.834604867,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V1","VPC","3",93857.5985930003,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V1","VPC","3",93857.5985930003,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V1","VPC","3",171253.547765717,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V1","VPC","3",171253.547765717,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V1","VPC","3",171253.547765717,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V1","VPC","1",179646.391277713,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V1","VPC","1",90383.1363682683,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V1","VPC","1",90383.1363682683,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V1","VPC","1",90383.1363682683,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V1","VPC","2",66755.56994577,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V1","VPC","2",220474.412406305,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V1","VPC","2",220474.412406305,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V1","VPC","2",220474.412406305,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V1","VPC","2",220474.412406305,NA,NA,"VPCL_SR",NA
